# File: SSPs_IMAGE_emf_agg_middle_2025-07-02.csv
# Title: GAINS model emission factors - SLE
# Units: emission factors
# Source: GAINS model
# Description: GAINS emission factor data by sector and gas for historical and modeled years
# Column types: ccccnnnnnnnnnnnnnnn
# ----------
scen,Group_Region,EMF30_AGG,POLLUTANT_FRACTION,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
SSP1,AFRI_EAST,End_Use_Residential_Coal,NOX,0.08,0.08,0.08,0.08,0.08,0.079,0.078,0.077,0.076,0.075,0.074,0.073,0.072,0.071,0.07
SSP1,AFRI_EAST,End_Use_Residential_Coal,PM_BC,0.11666302345199624,0.11180984768279895,0.10912746589732945,0.1053116250198345,0.10252153102780506,0.09776618220175051,0.09507807818946509,0.08993531345348982,0.08526572973293538,0.08099856360519608,0.07709314709601668,0.07480375076185922,0.07271539126267945,0.06827345558092095,0.06405566742249191
SSP1,AFRI_EAST,End_Use_Residential_Coal,PM_OC,0.09657939585470904,0.09315469298079734,0.09173529951087192,0.08905114987738766,0.08724299282645738,0.08323128659348865,0.08076874800552684,0.07661839772043072,0.0728591290470745,0.06943152315008212,0.06630143182719876,0.06435098312743737,0.062569341618768,0.059141084629096285,0.055888559696235095
SSP1,AFRI_EAST,End_Use_Residential_Coal,SO2,0.6090238565592003,0.5952479814366397,0.5873586181950652,0.5684601994401814,0.5586770373985654,0.534278699391043,0.5151264664611204,0.4941088140744755,0.47552880406699805,0.4590230296449794,0.44438263971577086,0.43265966333946604,0.42196911514323565,0.4099855599422369,0.39916834427221165
SSP1,AFRI_EAST,End_Use_Residential_Coal,VOC,0.16544917855169594,0.15880246281689792,0.15637790504603388,0.1522702769698035,0.14926671378088774,0.14242748206835182,0.1386076726149736,0.1311983801923454,0.12451055085097239,0.11844100431695072,0.11293044254380022,0.10973409608553285,0.10683088179829317,0.10070619502847458,0.09497137214748766
SSP1,AFRI_EAST,End_Use_Residential_HLF,CO,0.0397749999999999,0.0397749999999999,0.0397749999999999,0.0397749999999999,0.0397749999999999,0.0394524999999999,0.0391299999999999,0.0388074999999999,0.0384849999999999,0.0381624999999999,0.03784,0.0375174999999999,0.037195,0.0368724999999999,0.03655
SSP1,AFRI_EAST,End_Use_Residential_HLF,NH3,0.0008787140452166656,0.0008521734590332375,0.0008458920457326657,0.0008230925607937344,0.0008083384654169656,0.0007719389189957844,0.0007490205595597797,0.0007121499850591343,0.0006790875988555891,0.00064928534312585,0.0006224282472162984,0.0006053424836189078,0.0005898137364312984,0.0005621197049393984,0.0005364485485340374
SSP1,AFRI_EAST,End_Use_Residential_HLF,NOX,0.05975365022627611,0.0582907700495946,0.057438839721085586,0.055525493404758416,0.054578597908338154,0.05224587954380773,0.050327136974424334,0.048415415109614335,0.04674921346833758,0.045293358529510816,0.04402763595361786,0.0429361216193742,0.0422251593194016,0.0421125796597008,0.042
SSP1,AFRI_EAST,End_Use_Residential_HLF,PM_BC,0.0007140649562506,0.0007087175164964,0.0007033700767422,0.0007033700767422,0.0007033700767422,0.000683820069068,0.0006642700613937,0.0006447200537195,0.0006251700460453,0.0006056200383711,0.0005860700306968,0.0005665200230226,0.0005469700153484,0.0005274200076742,0.00050787
SSP1,AFRI_EAST,End_Use_Residential_HLF,PM_OC,0.0001343081313898,0.0001341045655908,0.0001339009997918,0.0001339009997918,0.0001339009997918,0.0001325393998126,0.0001311777998334,0.0001298161998542,0.000128454599875,0.0001270929998959,0.0001257313999167,0.0001243697999375,0.0001230081999583,0.0001216465999791,0.000120285
SSP1,AFRI_EAST,End_Use_Residential_HLF,SO2,0.09615123833906251,0.08986875151096012,0.08701510711064232,0.08472111294789399,0.08319566465594677,0.07928078052519553,0.07687350919105342,0.0727961523196381,0.0690620365319958,0.06561449729876613,0.06242096932651969,0.060427226568825786,0.058594466098571676,0.054922920622674926,0.05135953671225942
SSP1,AFRI_EAST,End_Use_Residential_HLF,VOC,0.0029999999999999,0.0029999999999999,0.0029999999999999,0.0029999999999999,0.0029999999999999,0.0029999999999999,0.0029999999999999,0.0029999999999999,0.0029999999999999,0.0029999999999999,0.0029999999999999,0.0029999999999999,0.0029999999999999,0.0029999999999999,0.003
SSP1,AFRI_EAST,End_Use_Residential_LLF,CO,0.05593499724611455,0.0499362629661589,0.04521373011334366,0.04140381592621449,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
SSP1,AFRI_EAST,End_Use_Residential_LLF,NH3,0.00367805871002098,0.002737814958323225,0.0019796311771823655,0.0015005596677121345,0.0011953969199490562,0.001141328706555647,0.0011093818016757952,0.0010526333958140188,0.001001683485610686,0.0009557131067609375,0.0009142515977557812,0.0008892058870752345,0.0008664868302754062,0.0008223918542924765,0.0007815354850209125
SSP1,AFRI_EAST,End_Use_Residential_LLF,NOX,0.042,0.042,0.042,0.042,0.042,0.037986,0.033972,0.029958,0.02806261856816154,0.026702291853210963,0.025332607682982268,0.02412334160768282,0.022973974818865695,0.02129694620004672,0.019452419929623047
SSP1,AFRI_EAST,End_Use_Residential_LLF,PM_BC,0.15882647628499322,0.1151788545763459,0.08305097463271055,0.06305555056829903,0.050805333894663685,0.04832866420866911,0.04653449585479831,0.04417125495895501,0.04195771207053389,0.03986033833461529,0.03785986460679555,0.0364398488983073,0.03511508769596477,0.03274762973121249,0.03033737085877525
SSP1,AFRI_EAST,End_Use_Residential_LLF,PM_OC,0.0224999999999999,0.0224999999999999,0.0224999999999999,0.0224999999999999,0.0224999999999999,0.0210759999999999,0.0196519999999999,0.0182279999999999,0.016804,0.0153799999999999,0.013956,0.012532,0.011108,0.009684,0.00826
SSP1,AFRI_EAST,End_Use_Residential_LLF,SO2,,,,,,,,,,,,,,,0.18561
