# File: SSPs_IMAGE_emf_agg_cle_rev_2025-05-22.csv
# Title: GAINS model emission factors
# Units: emission factors
# Source: GAINS model
# Description: GAINS emission factor data by sector and gas for historical and modeled years
# Column types: ccccnnnnnnnnnnnnnnn
# ----------
scen,Group_Region,EMF30_AGG,POLLUTANT_FRACTION,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
SSP1,AFRI_EAST,End_Use_Industry_NatGas,NH3,,,,,,,,0.0001487818117414,0.0003155516711598,0.0003155516711598,0.0003155516711598,0.0003155516711598,0.0003155516711598,0.0002939965040438,0.0002724413369279,0.0002508861698119,0.0002293310026959,0.0002077758355799,0.0001862206684639,0.0001646655013479,0.0001431103342319,0.0001215551671159,0.0001
SSP1,AFRI_EAST,End_Use_Industry_NatGas,NOX,,,,,,,,0.0991878744943204,0.0978633034023538,0.0961166291161582,0.0941198205006054,0.090322436931758,0.0886611735536568,0.0845870956207319,0.0810184745520032,0.077903841531727,0.0751245091471709,0.0726345264835932,0.070412277140214,0.0684221263806268,0.0666168532652453,0.0649792872815092,0.063490810536577
SSP1,AFRI_EAST,End_Use_Industry_NatGas,PM_BC,,,,,,,,6.645587591119467e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06
SSP1,AFRI_EAST,End_Use_Industry_NatGas,PM_OC,,,,,,,,7.43909058707403e-05,7.500000000000001e-05,7.500000000000001e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05
SSP1,AFRI_EAST,End_Use_Industry_NatGas,SO2,,,,,,,,0.000413282810393,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666
SSP1,AFRI_EAST,End_Use_Industry_NatGas,VOC,,,,,,,,0.0019837574898864,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
SSP1,AFRI_EAST,End_Use_Residential_Bio_Mod,CO,,,,,,,,0.0307482410932393,0.0309999999999999,0.0309999999999999,0.0309999999999999,0.0309999999999999,0.0309999999999999,0.0309999999999999,0.0309999999999999,0.0309999999999999,0.0309999999999999,0.0309999999999999,0.0309999999999999,0.0309999999999999,0.031,0.031,0.031
SSP1,AFRI_EAST,End_Use_Residential_Bio_Mod,NH3,,,,,,,,0.0081334057085342,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082
SSP1,AFRI_EAST,End_Use_Residential_Bio_Mod,NOX,,,,,,,,0.0595127246965922,0.0599999999999999,0.0599999999999999,0.0599999999999999,0.0599999999999999,0.0599999999999999,0.0599999999999999,0.0599999999999999,0.0599999999999999,0.0599999999999999,0.06,0.06,0.06,0.06,0.06,0.06
SSP1,AFRI_EAST,End_Use_Residential_Bio_Mod,PM_BC,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
