# File: L123.LC_bm2_R_MgdFor_Yh_GLU_beforeadjust.csv
# Title: Initialization of harvested area (ha) by country/GLU/crop
# Units: thousand km2
# Author: XZ
# Description: This file was output from the module_aglu_LB123.LC_R_MgdPastFor_Yh_GLU, before the scaling of managed forest
# Column types: iccin 
# ----------
GCAM_region_ID,Land_Type,GLU,year,MgdFor
11,Forest,GLU109,1982,27.276408
11,Forest,GLU109,1983,27.072477
11,Forest,GLU109,1984,26.868546
11,Forest,GLU109,1985,26.664615
11,Forest,GLU109,1986,26.460684
11,Forest,GLU109,1987,26.256753
11,Forest,GLU109,1988,26.052822
11,Forest,GLU109,1989,25.848891
11,Forest,GLU109,1990,25.64496
11,Forest,GLU109,1991,25.652878
11,Forest,GLU109,1992,25.660796
11,Forest,GLU109,1993,25.668714
11,Forest,GLU109,1994,25.676632
11,Forest,GLU109,1995,25.68455
11,Forest,GLU109,1996,25.692468
11,Forest,GLU109,1997,25.700386
11,Forest,GLU109,1998,25.708304
11,Forest,GLU109,1999,25.716222
11,Forest,GLU109,2000,25.72414
11,Forest,GLU109,2001,25.86025
11,Forest,GLU109,2002,25.88937
11,Forest,GLU109,2003,25.90067
11,Forest,GLU109,2004,25.71483
11,Forest,GLU109,2005,25.71960534
11,Forest,GLU109,2006,25.85412
11,Forest,GLU109,2007,26.04857333
11,Forest,GLU109,2008,26.04607
11,Forest,GLU109,2009,26.00696
11,Forest,GLU109,2010,26.06241
11,Forest,GLU109,2011,26.05987
11,Forest,GLU109,2012,26.05957
11,Forest,GLU109,2013,26.08428
11,Forest,GLU109,2014,26.0477
11,Forest,GLU109,2015,26.04029
11,Forest,GLU110,1971,2.396245267
11,Forest,GLU110,1972,2.453351347
11,Forest,GLU110,1973,2.49841
11,Forest,GLU110,1974,2.50404
11,Forest,GLU110,1975,2.50967
11,Forest,GLU110,1976,2.5153
11,Forest,GLU110,1977,2.52093
11,Forest,GLU110,1978,2.52656
11,Forest,GLU110,1979,2.53219
11,Forest,GLU110,1980,2.53782
11,Forest,GLU110,1981,2.508784
11,Forest,GLU110,1982,2.479748
11,Forest,GLU110,1983,2.450712
11,Forest,GLU110,1984,2.421676
11,Forest,GLU110,1985,2.39264
11,Forest,GLU110,1986,2.363604
11,Forest,GLU110,1987,2.334568
11,Forest,GLU110,1988,2.305532
11,Forest,GLU110,1989,2.276496
11,Forest,GLU110,1990,2.24746
11,Forest,GLU110,1991,2.250474
11,Forest,GLU110,1992,2.253488
11,Forest,GLU110,1993,2.256502
11,Forest,GLU110,1994,2.259516
11,Forest,GLU110,1995,2.26253
11,Forest,GLU110,1996,2.265544
11,Forest,GLU110,1997,2.268558
11,Forest,GLU110,1998,2.271572
11,Forest,GLU110,1999,2.274586
11,Forest,GLU110,2000,2.2776
11,Forest,GLU110,2001,2.27772
11,Forest,GLU110,2002,2.27782
11,Forest,GLU110,2003,2.27802
11,Forest,GLU110,2004,2.27767
11,Forest,GLU110,2005,2.276760994
11,Forest,GLU110,2006,2.27803
11,Forest,GLU110,2007,2.277134768
11,Forest,GLU110,2008,2.27874
11,Forest,GLU110,2009,2.27868
11,Forest,GLU110,2010,2.27883
11,Forest,GLU110,2011,2.27882
11,Forest,GLU110,2012,2.27882
11,Forest,GLU110,2013,2.27884
11,Forest,GLU110,2014,2.27886
11,Forest,GLU110,2015,2.27885
11,Forest,GLU112,1971,23.50899421
11,Forest,GLU112,1972,23.93507912
11,Forest,GLU112,1973,24.238657
11,Forest,GLU112,1974,24.157566
11,Forest,GLU112,1975,24.076475
11,Forest,GLU112,1976,23.995384
11,Forest,GLU112,1977,23.914293
11,Forest,GLU112,1978,23.833202
11,Forest,GLU112,1979,23.752111
11,Forest,GLU112,1980,23.67102
11,Forest,GLU112,1981,23.168384
11,Forest,GLU112,1982,22.665748
11,Forest,GLU112,1983,22.163112
11,Forest,GLU112,1984,21.660476
11,Forest,GLU112,1985,21.15784
11,Forest,GLU112,1986,20.655204
11,Forest,GLU112,1987,20.152568
11,Forest,GLU112,1988,19.649932
11,Forest,GLU112,1989,19.147296
11,Forest,GLU112,1990,18.64466
11,Forest,GLU112,1991,18.684557
11,Forest,GLU112,1992,18.724454
11,Forest,GLU112,1993,18.764351
11,Forest,GLU112,1994,18.804248
11,Forest,GLU112,1995,18.844145
11,Forest,GLU112,1996,18.884042
11,Forest,GLU112,1997,18.923939
11,Forest,GLU112,1998,18.963836
11,Forest,GLU112,1999,19.003733
11,Forest,GLU112,2000,19.04363
11,Forest,GLU112,2001,19.01731
11,Forest,GLU112,2002,18.91194
11,Forest,GLU112,2003,19.00244
11,Forest,GLU112,2004,18.46484
11,Forest,GLU112,2005,18.76309883
11,Forest,GLU112,2006,18.73918
11,Forest,GLU112,2007,19.33969073
11,Forest,GLU112,2008,19.32665
11,Forest,GLU112,2009,19.17925
11,Forest,GLU112,2010,19.30354
11,Forest,GLU112,2011,19.33592
11,Forest,GLU112,2012,19.33157
11,Forest,GLU112,2013,19.33706
11,Forest,GLU112,2014,19.38705
11,Forest,GLU112,2015,19.34119
11,Forest,GLU124,1971,11.04034588
11,Forest,GLU124,1972,11.20406758
11,Forest,GLU124,1973,11.309088
11,Forest,GLU124,1974,11.234044
11,Forest,GLU124,1975,11.159
11,Forest,GLU124,1976,11.083956
11,Forest,GLU124,1977,11.008912
11,Forest,GLU124,1978,10.933868
11,Forest,GLU124,1979,10.858824
11,Forest,GLU124,1980,10.78378
11,Forest,GLU124,1981,10.588251
11,Forest,GLU124,1982,10.392722
11,Forest,GLU124,1983,10.197193
11,Forest,GLU124,1984,10.001664
11,Forest,GLU124,1985,9.806135
11,Forest,GLU124,1986,9.610606
11,Forest,GLU124,1987,9.415077
11,Forest,GLU124,1988,9.219548
11,Forest,GLU124,1989,9.024019
11,Forest,GLU124,1990,8.82849
11,Forest,GLU124,1991,8.802693
11,Forest,GLU124,1992,8.776896
11,Forest,GLU124,1993,8.751099
11,Forest,GLU124,1994,8.725302
11,Forest,GLU124,1995,8.699505
11,Forest,GLU124,1996,8.673708
11,Forest,GLU124,1997,8.647911
11,Forest,GLU124,1998,8.622114
11,Forest,GLU124,1999,8.596317
11,Forest,GLU124,2000,8.57052
11,Forest,GLU124,2001,8.58086
11,Forest,GLU124,2002,8.6003
11,Forest,GLU124,2003,8.64019
11,Forest,GLU124,2004,8.46285
11,Forest,GLU124,2005,8.531157255
11,Forest,GLU124,2006,8.5584
11,Forest,GLU124,2007,8.795129362
11,Forest,GLU124,2008,8.79564
11,Forest,GLU124,2009,8.74219
11,Forest,GLU124,2010,8.76441
11,Forest,GLU124,2011,8.73493
11,Forest,GLU124,2012,8.73367
11,Forest,GLU124,2013,8.71765
11,Forest,GLU124,2014,8.73029
11,Forest,GLU124,2015,8.72476
11,Forest,GLU125,1971,41.48673966
11,Forest,GLU125,1972,42.27631087
11,Forest,GLU125,1973,42.850902
11,Forest,GLU125,1974,42.746056
11,Forest,GLU125,1975,42.64121
11,Forest,GLU125,1976,42.536364
11,Forest,GLU125,1977,42.431518
11,Forest,GLU125,1978,42.326672
11,Forest,GLU125,1979,42.221826
11,Forest,GLU125,1980,42.11698
11,Forest,GLU125,1981,41.925999
11,Forest,GLU125,1982,41.735018
11,Forest,GLU125,1983,41.544037
11,Forest,GLU125,1984,41.353056
11,Forest,GLU125,1985,41.162075
11,Forest,GLU125,1986,40.971094
11,Forest,GLU125,1987,40.780113
11,Forest,GLU125,1988,40.589132
11,Forest,GLU125,1989,40.398151
11,Forest,GLU125,1990,40.20717
11,Forest,GLU125,1991,40.223073
11,Forest,GLU125,1992,40.238976
11,Forest,GLU125,1993,40.254879
11,Forest,GLU125,1994,40.270782
11,Forest,GLU125,1995,40.286685
11,Forest,GLU125,1996,40.302588
11,Forest,GLU125,1997,40.318491
11,Forest,GLU125,1998,40.334394
11,Forest,GLU125,1999,40.350297
11,Forest,GLU125,2000,40.3662
11,Forest,GLU125,2001,40.39226
11,Forest,GLU125,2002,40.42075
11,Forest,GLU125,2003,40.47516
11,Forest,GLU125,2004,40.29126
11,Forest,GLU125,2005,40.36564233
11,Forest,GLU125,2006,40.34065
11,Forest,GLU125,2007,40.62792621
11,Forest,GLU125,2008,40.64632
11,Forest,GLU125,2009,40.52327
11,Forest,GLU125,2010,40.57
11,Forest,GLU125,2011,40.56945
11,Forest,GLU125,2012,40.56903
11,Forest,GLU125,2013,40.57163
11,Forest,GLU125,2014,40.588
11,Forest,GLU125,2015,40.58339
11,Forest,GLU127,1971,14.3227746
11,Forest,GLU127,1972,14.6091769
11,Forest,GLU127,1973,14.821804
11,Forest,GLU127,1974,14.799642
11,Forest,GLU127,1975,14.77748
11,Forest,GLU127,1976,14.755318
11,Forest,GLU127,1977,14.733156
11,Forest,GLU127,1978,14.710994
11,Forest,GLU127,1979,14.688832
11,Forest,GLU127,1980,14.66667
11,Forest,GLU127,1981,14.554319
11,Forest,GLU127,1982,14.441968
11,Forest,GLU127,1983,14.329617
11,Forest,GLU127,1984,14.217266
11,Forest,GLU127,1985,14.104915
11,Forest,GLU127,1986,13.992564
11,Forest,GLU127,1987,13.880213
11,Forest,GLU127,1988,13.767862
11,Forest,GLU127,1989,13.655511
11,Forest,GLU127,1990,13.54316
11,Forest,GLU127,1991,13.543736
11,Forest,GLU127,1992,13.544312
11,Forest,GLU127,1993,13.544888
11,Forest,GLU127,1994,13.545464
11,Forest,GLU127,1995,13.54604
11,Forest,GLU127,1996,13.546616
11,Forest,GLU127,1997,13.547192
11,Forest,GLU127,1998,13.547768
11,Forest,GLU127,1999,13.548344
11,Forest,GLU127,2000,13.54892
11,Forest,GLU127,2001,13.48943
11,Forest,GLU127,2002,13.49353
11,Forest,GLU127,2003,13.51868
11,Forest,GLU127,2004,13.42699
11,Forest,GLU127,2005,13.46995635
11,Forest,GLU127,2006,13.47544
11,Forest,GLU127,2007,13.64316117
11,Forest,GLU127,2008,13.69929
11,Forest,GLU127,2009,13.60892
11,Forest,GLU127,2010,13.63295
11,Forest,GLU127,2011,13.63266
11,Forest,GLU127,2012,13.62823
11,Forest,GLU127,2013,13.63061
11,Forest,GLU127,2014,13.64073
11,Forest,GLU127,2015,13.63727
11,Forest,GLU137,1971,12.07900497
11,Forest,GLU137,1972,12.3064941
11,Forest,GLU137,1973,12.471314
11,Forest,GLU137,1974,12.438352
11,Forest,GLU137,1975,12.40539
11,Forest,GLU137,1976,12.372428
11,Forest,GLU137,1977,12.339466
11,Forest,GLU137,1978,12.306504
11,Forest,GLU137,1979,12.273542
11,Forest,GLU137,1980,12.24058
11,Forest,GLU137,1981,12.163815
11,Forest,GLU137,1982,12.08705
11,Forest,GLU137,1983,12.010285
11,Forest,GLU137,1984,11.93352
11,Forest,GLU137,1985,11.856755
11,Forest,GLU137,1986,11.77999
11,Forest,GLU137,1987,11.703225
11,Forest,GLU137,1988,11.62646
11,Forest,GLU137,1989,11.549695
11,Forest,GLU137,1990,11.47293
11,Forest,GLU137,1991,11.483246
11,Forest,GLU137,1992,11.493562
11,Forest,GLU137,1993,11.503878
11,Forest,GLU137,1994,11.514194
11,Forest,GLU137,1995,11.52451
11,Forest,GLU137,1996,11.534826
11,Forest,GLU137,1997,11.545142
11,Forest,GLU137,1998,11.555458
11,Forest,GLU137,1999,11.565774
11,Forest,GLU137,2000,11.57609
11,Forest,GLU137,2001,11.63389
11,Forest,GLU137,2002,11.64444
11,Forest,GLU137,2003,11.66858
11,Forest,GLU137,2004,11.57973
11,Forest,GLU137,2005,11.61861132
11,Forest,GLU137,2006,11.62219
11,Forest,GLU137,2007,11.66183736
11,Forest,GLU137,2008,11.61098
11,Forest,GLU137,2009,11.647
11,Forest,GLU137,2010,11.66965
11,Forest,GLU137,2011,11.66918
11,Forest,GLU137,2012,11.66871
11,Forest,GLU137,2013,11.66849
11,Forest,GLU137,2014,11.6779
11,Forest,GLU137,2015,11.67658
12,Forest,GLU054,1971,61.7197158
12,Forest,GLU054,1972,61.17284643
12,Forest,GLU054,1973,60.13280432
12,Forest,GLU054,1974,59.18871576
12,Forest,GLU054,1975,58.47305999
12,Forest,GLU054,1976,57.87852907
12,Forest,GLU054,1977,56.17294134
12,Forest,GLU054,1978,54.74788137
12,Forest,GLU054,1979,54.55151427
12,Forest,GLU054,1980,55.37406933
12,Forest,GLU054,1981,56.50554177
12,Forest,GLU054,1982,59.23882632
12,Forest,GLU054,1983,61.6519964
12,Forest,GLU054,1984,61.79959816
12,Forest,GLU054,1985,60.2002875
12,Forest,GLU054,1986,57.80921155
12,Forest,GLU054,1987,54.25636146
12,Forest,GLU054,1988,49.71853319
12,Forest,GLU054,1989,46.20447084
12,Forest,GLU054,1990,43.16089115
12,Forest,GLU054,1991,39.15413237
12,Forest,GLU054,1992,36.77538979
12,Forest,GLU054,1993,35.80335474
12,Forest,GLU054,1994,35.05095277
12,Forest,GLU054,1995,35.0075423
12,Forest,GLU054,1996,35.77106474
12,Forest,GLU054,1997,36.78486976
12,Forest,GLU054,1998,38.04784111
12,Forest,GLU054,1999,38.34545254
12,Forest,GLU054,2000,39.63303535
12,Forest,GLU054,2001,41.85835329
12,Forest,GLU054,2002,43.46753325
12,Forest,GLU054,2003,43.44432711
12,Forest,GLU054,2004,45.50906716
12,Forest,GLU054,2005,45.2253218
12,Forest,GLU054,2006,45.54559905
12,Forest,GLU054,2007,43.26159188
12,Forest,GLU054,2008,42.7675356
12,Forest,GLU054,2009,42.9460945
12,Forest,GLU054,2010,42.99159534
12,Forest,GLU054,2011,43.60306648
12,Forest,GLU054,2012,45.42783157
12,Forest,GLU054,2013,46.63490864
12,Forest,GLU054,2014,47.14524597
12,Forest,GLU054,2015,46.70996776
12,Forest,GLU055,1971,18.59397176
12,Forest,GLU055,1972,18.44498054
12,Forest,GLU055,1973,18.14690062
12,Forest,GLU055,1974,17.87728809
12,Forest,GLU055,1975,17.67626447
12,Forest,GLU055,1976,17.51153959
12,Forest,GLU055,1977,17.0100823
12,Forest,GLU055,1978,16.59278179
12,Forest,GLU055,1979,16.54746835
12,Forest,GLU055,1980,16.81141554
12,Forest,GLU055,1981,17.0903578
12,Forest,GLU055,1982,17.8495276
12,Forest,GLU055,1983,18.50655062
12,Forest,GLU055,1984,18.48076347
12,Forest,GLU055,1985,17.93438952
12,Forest,GLU055,1986,17.15681588
12,Forest,GLU055,1987,16.04130671
12,Forest,GLU055,1988,14.64382805
12,Forest,GLU055,1989,13.55705439
12,Forest,GLU055,1990,12.61579247
12,Forest,GLU055,1991,11.51094476
12,Forest,GLU055,1992,10.87384243
12,Forest,GLU055,1993,10.64695018
12,Forest,GLU055,1994,10.48239804
12,Forest,GLU055,1995,10.52847651
12,Forest,GLU055,1996,10.8183951
12,Forest,GLU055,1997,11.18694285
12,Forest,GLU055,1998,11.63503778
12,Forest,GLU055,1999,11.79048776
12,Forest,GLU055,2000,12.25293397
12,Forest,GLU055,2001,12.92003983
12,Forest,GLU055,2002,13.57963925
12,Forest,GLU055,2003,14.54635779
12,Forest,GLU055,2004,14.20683867
12,Forest,GLU055,2005,15.15944486
12,Forest,GLU055,2006,14.58167229
12,Forest,GLU055,2007,14.00939707
12,Forest,GLU055,2008,13.36283748
12,Forest,GLU055,2009,13.3141118
12,Forest,GLU055,2010,13.72994171
12,Forest,GLU055,2011,13.71761501
12,Forest,GLU055,2012,14.13401167
12,Forest,GLU055,2013,14.70091242
12,Forest,GLU055,2014,14.81990418
12,Forest,GLU055,2015,14.5870845
12,Forest,GLU075,1971,1.784856621
12,Forest,GLU075,1972,1.759309931
12,Forest,GLU075,1973,1.719818166
12,Forest,GLU075,1974,1.683372956
12,Forest,GLU075,1975,1.653675646
12,Forest,GLU075,1976,1.627599603
12,Forest,GLU075,1977,1.570634415
12,Forest,GLU075,1978,1.522001763
12,Forest,GLU075,1979,1.507774329
12,Forest,GLU075,1980,1.521595556
12,Forest,GLU075,1981,1.551863039
12,Forest,GLU075,1982,1.626068357
12,Forest,GLU075,1983,1.691414133
12,Forest,GLU075,1984,1.694569432
12,Forest,GLU075,1985,1.649846866
12,Forest,GLU075,1986,1.583484867
12,Forest,GLU075,1987,1.485387559
12,Forest,GLU075,1988,1.360442255
12,Forest,GLU075,1989,1.263627117
12,Forest,GLU075,1990,1.179774246
12,Forest,GLU075,1991,1.070679197
12,Forest,GLU075,1992,1.006032607
12,Forest,GLU075,1993,0.979831211
12,Forest,GLU075,1994,0.959621374
12,Forest,GLU075,1995,0.958813209
12,Forest,GLU075,1996,0.98011338
12,Forest,GLU075,1997,1.008290098
12,Forest,GLU075,1998,1.043320864
12,Forest,GLU075,1999,1.051896716
12,Forest,GLU075,2000,1.087646309
12,Forest,GLU075,2001,1.143000839
12,Forest,GLU075,2002,1.182761081
12,Forest,GLU075,2003,1.149212974
12,Forest,GLU075,2004,1.163756953
12,Forest,GLU075,2005,1.145467008
12,Forest,GLU075,2006,1.159518894
12,Forest,GLU075,2007,1.086589367
12,Forest,GLU075,2008,1.123962981
12,Forest,GLU075,2009,1.122094019
12,Forest,GLU075,2010,1.170452166
12,Forest,GLU075,2011,1.163180355
12,Forest,GLU075,2012,1.2000432
12,Forest,GLU075,2013,1.249243759
12,Forest,GLU075,2014,1.266459334
12,Forest,GLU075,2015,1.243692092
13,Forest,GLU012,1971,0.111941252
13,Forest,GLU012,1972,0.116142444
13,Forest,GLU012,1973,0.11595943
13,Forest,GLU012,1974,0.116354775
13,Forest,GLU012,1975,0.118653677
13,Forest,GLU012,1976,0.117723216
13,Forest,GLU012,1977,0.116907637
13,Forest,GLU012,1978,0.120151294
13,Forest,GLU012,1979,0.121878716
13,Forest,GLU012,1980,0.12310928
13,Forest,GLU012,1981,0.124785431
13,Forest,GLU012,1982,0.12716795
13,Forest,GLU012,1983,0.128041344
13,Forest,GLU012,1984,0.130154105
13,Forest,GLU012,1985,0.132601092
13,Forest,GLU012,1986,0.14254083
13,Forest,GLU012,1987,0.154125578
13,Forest,GLU012,1988,0.157974
13,Forest,GLU012,1989,0.159427
13,Forest,GLU012,1990,0.16088
13,Forest,GLU012,1991,0.162445
13,Forest,GLU012,1992,0.16401
13,Forest,GLU012,1993,0.165575
13,Forest,GLU012,1994,0.16714
13,Forest,GLU012,1995,0.168705
13,Forest,GLU012,1996,0.17027
13,Forest,GLU012,1997,0.171835
13,Forest,GLU012,1998,0.1734
13,Forest,GLU012,1999,0.174965
13,Forest,GLU012,2000,0.17653
13,Forest,GLU012,2001,0.1732
13,Forest,GLU012,2002,0.17428
13,Forest,GLU012,2003,0.17494
13,Forest,GLU012,2004,0.17622
13,Forest,GLU012,2005,0.16956
13,Forest,GLU012,2006,0.16923
13,Forest,GLU012,2007,0.17426
13,Forest,GLU012,2008,0.17421
13,Forest,GLU012,2009,0.1782
13,Forest,GLU012,2010,0.17899
13,Forest,GLU012,2011,0.17205
13,Forest,GLU012,2012,0.17898
13,Forest,GLU012,2013,0.17747
13,Forest,GLU012,2014,0.17668
13,Forest,GLU012,2015,0.17708
13,Forest,GLU021,1971,6.559133197
13,Forest,GLU021,1972,6.78634369
13,Forest,GLU021,1973,6.75695841
13,Forest,GLU021,1974,6.761470806
13,Forest,GLU021,1975,6.876402742
13,Forest,GLU021,1976,6.804191625
13,Forest,GLU021,1977,6.739111241
13,Forest,GLU021,1978,6.907873553
13,Forest,GLU021,1979,6.988929765
13,Forest,GLU021,1980,7.041270401
13,Forest,GLU021,1981,7.132540624
13,Forest,GLU021,1982,7.264127462
13,Forest,GLU021,1983,7.309481181
13,Forest,GLU021,1984,7.42556875
13,Forest,GLU021,1985,7.560653296
13,Forest,GLU021,1986,8.122628555
13,Forest,GLU021,1987,8.777719559
13,Forest,GLU021,1988,8.991802
13,Forest,GLU021,1989,9.069461
13,Forest,GLU021,1990,9.14712
13,Forest,GLU021,1991,9.375714
13,Forest,GLU021,1992,9.604308
13,Forest,GLU021,1993,9.832902
13,Forest,GLU021,1994,10.061496
13,Forest,GLU021,1995,10.29009
13,Forest,GLU021,1996,10.518684
13,Forest,GLU021,1997,10.747278
13,Forest,GLU021,1998,10.975872
13,Forest,GLU021,1999,11.204466
13,Forest,GLU021,2000,11.43306
13,Forest,GLU021,2001,11.31998
13,Forest,GLU021,2002,11.46626
13,Forest,GLU021,2003,11.47793
13,Forest,GLU021,2004,11.46872
13,Forest,GLU021,2005,11.01064
13,Forest,GLU021,2006,10.94787
13,Forest,GLU021,2007,11.20673
13,Forest,GLU021,2008,10.65441
13,Forest,GLU021,2009,10.52039
13,Forest,GLU021,2010,10.67093
13,Forest,GLU021,2011,10.13178
13,Forest,GLU021,2012,10.68439
13,Forest,GLU021,2013,10.47103
13,Forest,GLU021,2014,10.47608
13,Forest,GLU021,2015,10.45313
13,Forest,GLU028,1971,10.14769681
13,Forest,GLU028,1972,10.45627595
13,Forest,GLU028,1973,10.3685399
13,Forest,GLU028,1974,10.33326791
13,Forest,GLU028,1975,10.46629374
13,Forest,GLU028,1976,10.31449962
13,Forest,GLU028,1977,10.17464217
13,Forest,GLU028,1978,10.38749033
13,Forest,GLU028,1979,10.46722287
13,Forest,GLU028,1980,10.50342974
13,Forest,GLU028,1981,10.55860199
13,Forest,GLU028,1982,10.6724289
13,Forest,GLU028,1983,10.65906106
13,Forest,GLU028,1984,10.74852806
13,Forest,GLU028,1985,10.8642345
13,Forest,GLU028,1986,11.58750651
13,Forest,GLU028,1987,12.43257672
13,Forest,GLU028,1988,12.645736
13,Forest,GLU028,1989,12.665668
13,Forest,GLU028,1990,12.6856
13,Forest,GLU028,1991,12.755598
13,Forest,GLU028,1992,12.825596
13,Forest,GLU028,1993,12.895594
13,Forest,GLU028,1994,12.965592
13,Forest,GLU028,1995,13.03559
13,Forest,GLU028,1996,13.105588
13,Forest,GLU028,1997,13.175586
13,Forest,GLU028,1998,13.245584
13,Forest,GLU028,1999,13.315582
13,Forest,GLU028,2000,13.38558
13,Forest,GLU028,2001,13.37276
13,Forest,GLU028,2002,13.42737
13,Forest,GLU028,2003,13.37612
13,Forest,GLU028,2004,13.26117
13,Forest,GLU028,2005,13.22155
13,Forest,GLU028,2006,13.30406
13,Forest,GLU028,2007,13.2963
13,Forest,GLU028,2008,13.19301
13,Forest,GLU028,2009,13.16005
13,Forest,GLU028,2010,13.35628
13,Forest,GLU028,2011,13.28507
13,Forest,GLU028,2012,13.37761
13,Forest,GLU028,2013,13.45909
13,Forest,GLU028,2014,13.51795
13,Forest,GLU028,2015,13.53129
13,Forest,GLU029,1971,0.940280979
13,Forest,GLU029,1972,0.977105236
13,Forest,GLU029,1973,0.977079333
13,Forest,GLU029,1974,0.981910769
13,Forest,GLU029,1975,1.002822224
13,Forest,GLU029,1976,0.996439348
13,Forest,GLU029,1977,0.990989102
13,Forest,GLU029,1978,1.01995996
13,Forest,GLU029,1979,1.03610271
13,Forest,GLU029,1980,1.048039775
13,Forest,GLU029,1981,1.054939777
13,Forest,GLU029,1982,1.067717972
13,Forest,GLU029,1983,1.067779799
13,Forest,GLU029,1984,1.0781487
13,Forest,GLU029,1985,1.091171936
13,Forest,GLU029,1986,1.165321935
13,Forest,GLU029,1987,1.251919647
13,Forest,GLU029,1988,1.275018
13,Forest,GLU029,1989,1.278659
13,Forest,GLU029,1990,1.2823
13,Forest,GLU029,1991,1.284431
13,Forest,GLU029,1992,1.286562
13,Forest,GLU029,1993,1.288693
13,Forest,GLU029,1994,1.290824
13,Forest,GLU029,1995,1.292955
13,Forest,GLU029,1996,1.295086
13,Forest,GLU029,1997,1.297217
13,Forest,GLU029,1998,1.299348
13,Forest,GLU029,1999,1.301479
13,Forest,GLU029,2000,1.30361
13,Forest,GLU029,2001,1.25621
13,Forest,GLU029,2002,1.25967
13,Forest,GLU029,2003,1.25744
13,Forest,GLU029,2004,1.30163
13,Forest,GLU029,2005,1.28307
13,Forest,GLU029,2006,1.26911
13,Forest,GLU029,2007,1.26776
13,Forest,GLU029,2008,1.25352
13,Forest,GLU029,2009,1.25018
13,Forest,GLU029,2010,1.39844
13,Forest,GLU029,2011,1.34373
13,Forest,GLU029,2012,1.34142
13,Forest,GLU029,2013,1.37865
13,Forest,GLU029,2014,1.40676
13,Forest,GLU029,2015,1.38884
13,Forest,GLU031,1971,14.39676383
13,Forest,GLU031,1972,14.80553961
13,Forest,GLU031,1973,14.65250455
13,Forest,GLU031,1974,14.57391536
13,Forest,GLU031,1975,14.73238243
13,Forest,GLU031,1976,14.48995195
13,Forest,GLU031,1977,14.26506749
13,Forest,GLU031,1978,14.53444314
13,Forest,GLU031,1979,14.6167047
13,Forest,GLU031,1980,14.6378238
13,Forest,GLU031,1981,14.71665266
13,Forest,GLU031,1982,14.87725961
13,Forest,GLU031,1983,14.86057053
13,Forest,GLU031,1984,14.98725863
13,Forest,GLU031,1985,15.15056489
13,Forest,GLU031,1986,16.16128866
13,Forest,GLU031,1987,17.34216286
13,Forest,GLU031,1988,17.64177
13,Forest,GLU031,1989,17.671845
13,Forest,GLU031,1990,17.70192
13,Forest,GLU031,1991,17.797569
13,Forest,GLU031,1992,17.893218
13,Forest,GLU031,1993,17.988867
13,Forest,GLU031,1994,18.084516
13,Forest,GLU031,1995,18.180165
13,Forest,GLU031,1996,18.275814
13,Forest,GLU031,1997,18.371463
13,Forest,GLU031,1998,18.467112
13,Forest,GLU031,1999,18.562761
13,Forest,GLU031,2000,18.65841
13,Forest,GLU031,2001,18.59961
13,Forest,GLU031,2002,18.68435
13,Forest,GLU031,2003,18.55629
13,Forest,GLU031,2004,18.35498
13,Forest,GLU031,2005,18.37914
13,Forest,GLU031,2006,18.45546
13,Forest,GLU031,2007,18.42697
13,Forest,GLU031,2008,18.31959
13,Forest,GLU031,2009,18.31717
13,Forest,GLU031,2010,18.49382
13,Forest,GLU031,2011,18.39874
13,Forest,GLU031,2012,18.51337
13,Forest,GLU031,2013,18.56907
13,Forest,GLU031,2014,18.64043
13,Forest,GLU031,2015,18.68961
13,Forest,GLU032,1971,49.6198392
13,Forest,GLU032,1972,51.23171695
13,Forest,GLU032,1973,50.90410827
13,Forest,GLU032,1974,50.8329869
13,Forest,GLU032,1975,51.59087857
13,Forest,GLU032,1976,50.9447684
13,Forest,GLU032,1977,50.35485578
13,Forest,GLU032,1978,51.51135707
13,Forest,GLU032,1979,52.01077717
13,Forest,GLU032,1980,52.29520713
13,Forest,GLU032,1981,52.37150377
13,Forest,GLU032,1982,52.73619493
13,Forest,GLU032,1983,52.4711251
13,Forest,GLU032,1984,52.71149391
13,Forest,GLU032,1985,53.07736451
13,Forest,GLU032,1986,56.39661936
13,Forest,GLU032,1987,60.28038934
13,Forest,GLU032,1988,61.081512
13,Forest,GLU032,1989,60.945756
13,Forest,GLU032,1990,60.81
13,Forest,GLU032,1991,60.799388
13,Forest,GLU032,1992,60.788776
13,Forest,GLU032,1993,60.778164
13,Forest,GLU032,1994,60.767552
13,Forest,GLU032,1995,60.75694
13,Forest,GLU032,1996,60.746328
13,Forest,GLU032,1997,60.735716
13,Forest,GLU032,1998,60.725104
13,Forest,GLU032,1999,60.714492
13,Forest,GLU032,2000,60.70388
13,Forest,GLU032,2001,60.72074
13,Forest,GLU032,2002,60.77787
13,Forest,GLU032,2003,60.70544
13,Forest,GLU032,2004,59.17953
13,Forest,GLU032,2005,59.7169
13,Forest,GLU032,2006,60.11414
13,Forest,GLU032,2007,60.20882
13,Forest,GLU032,2008,60.07085
13,Forest,GLU032,2009,60.12832
13,Forest,GLU032,2010,60.54786
13,Forest,GLU032,2011,60.61416
13,Forest,GLU032,2012,60.54401
13,Forest,GLU032,2013,60.89294
13,Forest,GLU032,2014,61.03998
13,Forest,GLU032,2015,61.09989
13,Forest,GLU036,1971,3.571392106
13,Forest,GLU036,1972,3.751683052
13,Forest,GLU036,1973,3.791381565
13,Forest,GLU036,1974,3.849509875
