# File: EDGAR_all_F_gases.csv
# Title: EDGAR F gases trend
# Units: Kt
# Source: EDGAR GHG_2024 https://edgar.jrc.ec.europa.eu/dataset_ghg2024
# Comments: EDGAR inventory of F gases compounds c-C4F8, C2F6, C3F8, C4F10, C5F12, C6F14, CF4, HCFC-141b, HCFC-142b, HFC-125, HFC-134, HFC-134a, HFC-143, HFC-143a, HFC-152a, HFC-227ea, HFC-23, HFC-236fa, HFC-245fa, HFC-32, HFC-365mfc, HFC-41, HFC-43-10-mee, NF3, SF6
# Column types: ccccccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn 
# ----------
IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,ipcc_code_1996_for_standard_report,ipcc_code_1996_for_standard_report_name,Substance,fossil_bio,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Annex_I,Central Europe,MLT,Malta,2F1b,Domestic refrigeration,HFC-134a,fossil,0,0,0,0,0.00000066,1.32E-06,1.97E-06,3.29E-06,5.26E-06,7.88E-06,1.12E-05,1.51E-05,1.97E-05,2.36E-05,2.68E-05,2.94E-05,0.000031242,3.25E-05,3.30E-05,0.000243692,0.000243621,0.00024355,0.000243479,0.000453179,0.000661919,0.000870033,0.001077523,0.001284391,0.001490638,0.001276066,0.001062138,0.000848851,0.000634922,0.000421208
Annex_I,Central Europe,MLT,Malta,2F1d,Transport refrigeration,HFC-134a,fossil,0,0,0,0,0,0,0,0,0,0,0.003517782,0.000075231,0.000150462,0.000225693,0.00015648,0.000123379,5.36E-05,6.00E-05,6.81E-05,7.03E-05,7.50E-05,8.01E-05,8.12E-05,8.51E-05,9.02E-05,9.40E-05,0.000100325,0.000134607,0.000169764,0.000205081,0.000188365,0.00018595,0.000191345,0.000186767
Annex_I,Central Europe,MLT,Malta,2F1f,Stationary Air Conditioning,HFC-134a,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000284916,0.001124685,0.002421953,0.002773953,0.003169424,0.003715961,0.004110463,0.004677581,0.004623169,0.004603907,0.004644581,0.00480703,0.00469655,0.004724242,0.004629568,0.004429204,0.004178115,0.003996072,0.003784907
Annex_I,Central Europe,MLT,Malta,2F2a,Closed cell foam,HFC-134a,fossil,0,0,0,0,0,0,0,0,0,0,3.01E-05,5.95E-05,8.81E-05,0.000115977,0.000157318,0.000171327,0.000181036,0.000196973,0.000210796,0.00028801,0.000307666,0.000315491,0.000329131,0.000349033,0.00036145,0.000394356,0.000410597,0.000436653,0.000499398,0.000564612,0.000607181,0.000681702,0.000742471,0.000801757
Annex_I,Central Europe,MLT,Malta,2F4,Aerosols,HFC-134a,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002296443,0.002965461,0.002750539,0.002610153,0.004042372,0.001548796,0.001957404,0.002228108,0.002475255,0.001824003,0.000871883,0.000618078,0.000641233,0.000774605,0.000589008,0.00049286,0.00047143,0.000412761,0.000354012,0.000307729
Annex_I,Central Europe,MLT,Malta,2F1a,Commerical refrigeration,HFC-143a,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001046472,0.004281568,0.004367808,0.004944976,0.005670376,0.006304666,0.007377473,0.009954128,0.010774713,0.011505266,0.012076533,0.012491129,0.012052647,0.010487445,0.008833265,0.008583523,0.009113074,0.008654951,0.008595513
Annex_I,Central Europe,MLT,Malta,2F1d,Transport refrigeration,HFC-143a,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82E-05,0.00013692,0.000184528,0.00020643,0.000234356,0.000242022,0.000258175,0.000275696,0.000279256,0.000292945,0.000310467,0.000323608,0.000345237,0.000371519,0.000400814,0.000430656,0.000485196,0.000538011,0.000583744,0.000634773
Annex_I,Central Europe,MLT,Malta,2F1f,Stationary Air Conditioning,HFC-143a,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000284916,0.001124685,0.002421953,0.002773953,0.003186877,0.003538181,0.003837542,0.004458344,0.004403539,0.004398969,0.004438984,0.004628176,0.004529597,0.004568364,0.004483995,0.004293221,0.004051057,0.003878621,0.003676829
Annex_I,Central Europe,MLT,Malta,2F2a,Closed cell foam,HFC-227ea,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000135,0.000009414,2.08E-05,3.60E-05,4.39E-05,4.39E-05,4.39E-05,4.39E-05,4.39E-05,4.39E-05,4.39E-05,4.39E-05,4.39E-05,4.39E-05,4.39E-05,4.39E-05
Annex_I,Central Europe,MLT,Malta,2F2b,Open cell foam,HFC-227ea,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000672,0.0002688,0.0002688,0.0001344,0,0.0001152,0,0,0,0,0,0,0,0,,,,
Annex_I,Central Europe,MLT,Malta,2F3,Fire Extinguishers,HFC-227ea,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122,0,0,0.000501,0.000005,0.000642,0.000584,0.0008655,0.00078,0.000618,0.0008445,0.000095,0.000378,0.000641,0.000079,0.000055,0.000415,0.000435,0.000553667,0.000719889
Annex_I,Central Europe,MLT,Malta,2F6,Other ODS,HFC-23,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000009,0.0000072,0.00000576,0.00000768,0.00000724,7.25E-06,7.75E-06
Annex_I,Central Europe,MLT,Malta,2F7,Semiconductor/Electronics Manufacture,HFC-23,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00001,0.000029,0,0,0,0,0,0,0,0.0000375,0.00009,0.000023,0.000016,0.000007,0.0000205,0.00002,0.0000042,0.000012,9.17E-06,5.56E-06,6.01E-06
Annex_I,Central Europe,MLT,Malta,2F2a,Closed cell foam,HFC-245fa,fossil,0,0,0,0,0,0,0,0,0,0,2.94E-06,6.50E-06,1.07E-05,1.50E-05,1.67E-05,2.02E-05,2.31E-05,2.77E-05,3.68E-05,4.44E-05,4.99E-05,5.37E-05,5.78E-05,6.31E-05,7.04E-05,7.46E-05,9.01E-05,0.000114445,0.000135937,0.000151005,0.000167932,0.000185949,0.000202619,0.000219824
Annex_I,Central Europe,MLT,Malta,2F1a,Commerical refrigeration,HFC-32,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35E-05,2.57E-05,5.41E-05,0.000516485,0.000757765,0.000746596,0.000597277,0.000492084,0.000403523,0.000289166
Annex_I,Central Europe,MLT,Malta,2F1d,Transport refrigeration,HFC-32,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006
Annex_I,Central Europe,MLT,Malta,2F1f,Stationary Air Conditioning,HFC-32,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147085,0.000242283,0.000399214,0.000795167,0.001036154,0.001442796,0.00180293,0.002524156,0.003079787,0.003550987,0.004541757,0.005076041,0.006056736,0.006388487,0.007393832,0.010356786,0.011138255,0.01272151,0.014497403
Annex_I,Central Europe,MLT,Malta,2F2a,Closed cell foam,HFC-365mfc,fossil,0,0,0,0,0,0,0,0,0,0,3.67E-06,8.12E-06,1.34E-05,1.87E-05,2.09E-05,2.53E-05,2.88E-05,3.46E-05,4.60E-05,5.55E-05,6.24E-05,6.72E-05,7.22E-05,7.89E-05,8.80E-05,9.33E-05,0.000112573,0.000143056,0.000169921,0.000188757,0.000209916,0.000232436,0.000253274,0.00027478
Annex_I,Central Europe,MLT,Malta,2F2b,Open cell foam,HFC-365mfc,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008928,0.0035712,0.0035712,0.0017856,0,0.0037248,0,0,0,0,0,0,0,0,,,,
Annex_I,Central Europe,MLT,Malta,2F7,Semiconductor/Electronics Manufacture,SF6,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0,0,,,,
Annex_I,Central Europe,MLT,Malta,2F8,Electrical Equipment,SF6,fossil,0.000000466,0.000000466,0.000062586,0.000062586,0.000062781,0.000062996,0.000063476,0.000063476,0.000064266,0.000064266,0.000064436,6.53E-05,6.56E-05,9.04E-05,6.77E-05,6.86E-05,0.000069064,6.94E-05,0.000076713,0.000065653,0.000074333,0.000201503,0.000019803,0.000117403,0.000025643,8.29E-06,2.04E-06,0.000039343,0.000013093,1.18E-05,1.26E-05,1.60E-05,2.05E-05,2.33E-05
Annex_I,Central Europe,MLT,Malta,2F9,Other F-gas use,SF6,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25E-10,1.25E-10,1.25E-10,1.25E-10,1.25E-10,1.25E-10,1.25E-10,1.25E-10,1.25E-10,1.25E-10,1.25E-10,1.25E-10,1.25E-10,1.25E-10,1.25E-10,1.25E-10,1.25E-10
Non-Annex_I,Southeastern Asia,MMR,Myanmar,2F1a,Commerical refrigeration,HFC-134a,fossil,0,0,0,0.007804039,0.011716068,0.017589129,0.026406254,0.039643249,0.059515719,0.089349913,0.11,0.08,0.09,0.12,0.18,0.11,0.115033543,0.139126017,0.154092543,0.161462277,0.200124525,0.209242855,0.229243021,0.239405536,0.259519986,0.270490452,0.282446845,0.317875833,0.328006297,0.347178245,0.368755379,0.385715227,0.404951537,0.424209302
Non-Annex_I,Southern_Africa,MOZ,Mozambique,2C,Production of metals,C2F6,fossil,,,,,,,,,,,0.0004842,0.001862,0.0019124,0.0028518,0.0071123,0.0071981,0.00564,0.003948,0.002144,0.00218,0.002204,0.002248,0.001686,0.001686,0.0011338,0.00167516,0.00114225,0.00115499,0.00114225,0.0011459,0.001149563,0.001150783,0.001152005,0.00115404
Non-Annex_I,Southern_Africa,MOZ,Mozambique,2C,Production of metals,CF4,fossil,,,,,,,,,,,0.003766,0.01596,0.016392,0.024444,0.027355,0.016611,0.02256,0.03948,0.02144,0.01635,0.01653,0.017422,0.014612,0.012926,0.0119049,0.0139597,0.0119936,0.0121274,0.0119936,0.012031925,0.012070381,0.012083197,0.012096026,0.012117393
Non-Annex_I,Southern_Africa,MOZ,Mozambique,2F9,Other F-gas use,HCFC-141b,fossil,1.13E-06,1.95E-05,0.000141123,0.000519641,0.00109534,0.00169133,0.00234245,0.00307684,0.00457772,0.0057502,0.00662175,0.00913322,0.0110356,0.0115273,0.0123324,0.0136957,0.0124533,0.00702461,0.00159592,0.00159592,0.00159592,0.00159592,0.00159592,0.00159592,0.00159592,0.00159592,0.00159592,0.00159592,0.00159592,0.00159592,0.00159592,0.00159592,0.00159592,0.00159592
Non-Annex_I,Southern_Africa,MOZ,Mozambique,2F9,Other F-gas use,HCFC-142b,fossil,0.000399358,0.000583797,0.000576605,0.000701743,0.000871697,0.000999199,0.00122476,0.00160087,0.00209647,0.00257734,0.00293042,0.00362744,0.00345359,0.00377999,0.00438599,0.00503204,0.00441944,0.00443409,0.00444873,0.00445605,0.00445605,0.00445605,0.00445605,0.00445605,0.00445605,0.00445605,0.00445605,0.00445605,0.00445605,0.00445605,0.00445605,0.00445605,0.00445605,0.00445605
Non-Annex_I,Southern_Africa,MOZ,Mozambique,2F1a,Commerical refrigeration,HFC-125,fossil,0,0,0,0,0,0,0,0,2.89E-05,0.00063558,0.001740947,0.002971956,0.004260449,0.0055745,0.007174016,0.008898208,0.009179101,0.008776584,0.008800849,0.009068832,0.008043395,0.007759594,0.007968288,0.008350925,0.008733562,0.009116198,0.01010642,0.011045744,0.012133898,0.013139798,0.014150924,0.015185984,0.016203346,0.017224529
Non-Annex_I,Southern_Africa,MOZ,Mozambique,2F1a,Commerical refrigeration,HFC-134a,fossil,4.72E-05,0.000190425,0.000253377,0.000315866,0.00107127,0.001826674,0.002582079,0.003337483,0.004092888,0.004848292,0.011085988,0.015290112,0.018555079,0.022274627,0.026512222,0.031553573,0.032220128,0.032886683,0.033553237,0.034219792,0.034886346,0.035552901,0.036219456,0.03688601,0.042865693,0.051128329,0.060013215,0.06762692,0.07733525,0.08607089,0.094756782,0.103800069,0.112621676,0.121471938
Non-Annex_I,Southern_Africa,MOZ,Mozambique,2F1a,Commerical refrigeration,HFC-143a,fossil,0,0,0,3.51E-05,0.00008831,0.000205179,0.000434142,0.000679455,0.001026867,0.00144842,0.001913892,0.002340376,0.002827211,0.003360934,0.003803621,0.004667522,0.00512891,0.005404542,0.005747486,0.005844869,0.005747343,0.00594241,0.006137476,0.006332543,0.006527609,0.006722676,0.007845908,0.009165386,0.01078849,0.012143761,0.013576379,0.01504671,0.016466117,0.017906902
Non-Annex_I,Southern_Africa,MOZ,Mozambique,2F4,Aerosols,HFC-152a,fossil,1.07E-05,0.001172033,0.00230454,0.003375146,0.004653794,0.005918752,0.007180494,0.008348898,0.009669612,0.010884002,0.011690875,0.011020859,0.011755607,0.012439632,0.012327665,0.011187215,0.013272616,0.015358017,0.017443418,0.019528819,0.021203199,0.021588713,0.020751009,0.021366665,0.021564222,0.021468531,0.02142471,0.022890134,0.023934507,0.024756499,0.025867095,0.026859416,0.027834385,0.028860347
Non-Annex_I,Southern_Africa,MOZ,Mozambique,2F4,Aerosols,HFC-227ea,fossil,0,0,0,0,0,1.37E-05,5.74E-05,0.000116102,0.000228289,0.000352975,0.000544699,0.000745389,0.000963249,0.001194201,0.001405233,0.001434643,0.001575091,0.001643572,0.001655557,0.001699694,0.001751738,0.001730107,0.001698804,0.00177198,0.001861078,0.001931926,0.002020252,0.002087065,0.002188251,0.002273693,0.002358173,0.002448542,0.002535306,0.00262251
Non-Annex_I,Southern_Africa,MOZ,Mozambique,2F2a,Closed cell foam,HFC-245fa,fossil,0,0,0,0,0,0,0,0,0,0,0,0,7.68E-06,0.000877807,0.000802242,0.000851103,0.001711726,0.002398023,0.003578223,0.004519926,0.005203663,0.005484856,0.005765955,0.005617789,0.005977355,0.006523814,0.006739768,0.007427146,0.007855008,0.008298739,0.008818396,0.009282147,0.009757859,0.010244233
Non-Annex_I,Southern_Africa,MOZ,Mozambique,2F1a,Commerical refrigeration,HFC-32,fossil,0,0,0,0,0,0,0,0,0,0.000237791,0.000475582,0.000713331,0.000951061,0.001188782,0.001426491,0.001571404,0.001252368,0.001272062,0.001291755,0.001311449,0.002696882,0.002090339,0.001559865,0.001518842,0.002025475,0.002567006,0.002567006,0.002567006,0.002567006,0.002567006,0.002567006,0.002567006,0.002567006,0.002567006
Non-Annex_I,Southern_Africa,MOZ,Mozambique,2F2a,Closed cell foam,HFC-365mfc,fossil,0,0,0,0,0,0,0,0,0,3.30E-05,6.60E-05,9.90E-05,0.000132049,0.000165061,0.000187114,0.000210929,0.000529911,0.000809431,0.001253055,0.001671668,0.0019716,0.00207068,0.00226606,0.00238252,0.002424198,0.002375735,0.00244728,0.002580719,0.002794807,0.002934498,0.003096904,0.003268965,0.003427018,0.003591191
Non-Annex_I,Western_Africa,MRT,Mauritania,2F1a,Commerical refrigeration,HFC-125,fossil,0,0,0,0,0,0,0,0,6.81E-05,0.001495697,0.004096934,0.006993843,0.010026029,0.013118357,0.016882465,0.020939972,0.02160099,0.020653755,0.020710858,0.021341499,0.018928359,0.018260496,0.018751611,0.019652062,0.020552513,0.021452964,0.023783233,0.025993725,0.028554455,0.030921619,0.033301081,0.035736866,0.038131003,0.040534131
Non-Annex_I,Western_Africa,MRT,Mauritania,2F1a,Commerical refrigeration,HFC-134a,fossil,0.00011113,0.000448124,0.000596268,0.000743321,0.002520998,0.004298676,0.006076354,0.007854031,0.009631709,0.011409387,0.02608843,0.035981909,0.043665289,0.052418427,0.062390672,0.074254382,0.075822971,0.07739156,0.07896015,0.080528739,0.082097329,0.083665918,0.085234507,0.086803097,0.100874963,0.120319254,0.141227876,0.159145053,0.181991468,0.202548873,0.222989205,0.244270589,0.265030296,0.285857437
Non-Annex_I,Western_Africa,MRT,Mauritania,2F1a,Commerical refrigeration,HFC-143a,fossil,0,0,0,8.27E-05,0.000207818,0.000482842,0.001021657,0.001598948,0.002416505,0.003408537,0.004503924,0.005507559,0.006653219,0.007909218,0.008950984,0.010983984,0.01206976,0.012718399,0.013525442,0.013754611,0.013525106,0.013984152,0.014443198,0.014902244,0.01536129,0.015820336,0.018463616,0.021568715,0.025388335,0.028577668,0.031949019,0.03540912,0.038749382,0.042139953
Non-Annex_I,Western_Africa,MRT,Mauritania,2F4,Aerosols,HFC-152a,fossil,2.52E-05,0.002758121,0.005423227,0.007942663,0.010951679,0.013928477,0.016897709,0.019647291,0.022755301,0.025613099,0.027511898,0.025935162,0.027664231,0.029273934,0.029010443,0.026326646,0.031234178,0.036141709,0.04104924,0.045956772,0.049897055,0.050804278,0.048832927,0.050281736,0.050746645,0.050521457,0.050418334,0.053866885,0.056324589,0.058258966,0.06087251,0.063207719,0.065502096,0.067916472
Non-Annex_I,Western_Africa,MRT,Mauritania,2F4,Aerosols,HFC-227ea,fossil,0,0,0,0,0,3.24E-05,0.000135104,0.000273222,0.000537228,0.000830648,0.001281829,0.001754109,0.002266793,0.002810288,0.003306906,0.003376117,0.00370663,0.003867784,0.003895988,0.003999856,0.00412233,0.004071426,0.00399776,0.004169965,0.004379636,0.004546362,0.004754219,0.004911447,0.005149567,0.005350635,0.005549441,0.005762105,0.005966285,0.006171501
Non-Annex_I,Western_Africa,MRT,Mauritania,2F2a,Closed cell foam,HFC-245fa,fossil,0,0,0,0,0,0,0,0,0,0,0,0,1.81E-05,0.002065725,0.0018879,0.002002884,0.00402817,0.005643219,0.008420558,0.010636649,0.012245674,0.0129074,0.013568905,0.013220229,0.014066387,0.015352358,0.015860558,0.017478153,0.018485031,0.019529255,0.020752154,0.021843488,0.022962974,0.024107547
Non-Annex_I,Western_Africa,MRT,Mauritania,2F1a,Commerical refrigeration,HFC-32,fossil,0,0,0,0,0,0,0,0,0,0.000559589,0.001119178,0.001678667,0.002238113,0.002797536,0.003356933,0.003697953,0.002947171,0.002993516,0.003039862,0.003086207,0.006346516,0.004919151,0.003670799,0.00357426,0.004766508,0.006040884,0.006040884,0.006040884,0.006040884,0.006040884,0.006040884,0.006040884,0.006040884,0.006040884
Non-Annex_I,Western_Africa,MRT,Mauritania,2F2a,Closed cell foam,HFC-365mfc,fossil,0,0,0,0,0,0,0,0,0,7.77E-05,0.000155374,0.000233061,0.000310748,0.000388435,0.000440331,0.000496375,0.001247028,0.001904818,0.002948789,0.003933902,0.004639727,0.00487289,0.005332673,0.005606735,0.005704816,0.005590769,0.005759134,0.006073154,0.006576963,0.006905694,0.007287881,0.00769279,0.008064733,0.008451079
Non-Annex_I,Eastern_Africa,MUS,Mauritius,2F9,Other F-gas use,HCFC-141b,fossil,3.47E-07,0.000006095,5.86E-05,0.00020887,0.000411207,0.000627342,0.000786286,0.000871638,0.0010708,0.001233,0.0013895,0.00175838,0.0020637,0.00212527,0.00229558,0.00253005,0.00197525,0.000815655,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Non-Annex_I,Eastern_Africa,MUS,Mauritius,2F9,Other F-gas use,HCFC-142b,fossil,0.00012305,0.000182923,0.000239545,0.000282065,0.000327247,0.000370619,0.000411113,0.000453511,0.000490395,0.000552654,0.000614914,0.000698376,0.000645833,0.00069691,0.000816418,0.000929588,0.00077555,0.00075859,0.00074163,0.00074163,0.00074163,0.00074163,0.00074163,0.00074163,0.00074163,0.00074163,0.00074163,0.00074163,0.00074163,0.00074163,0.00074163,0.00074163,0.00074163,0.00074163
Non-Annex_I,Eastern_Africa,MUS,Mauritius,2F1a,Commerical refrigeration,HFC-134a,fossil,0,0,0,0,0,0.009444132,0.014178312,0.021285652,0.031955779,0.047974655,0.059062308,0.098437692,0.066221538,0.037585385,0.034005385,0.005369231,0.3177584,0.351239852,0.384721305,0.418202757,0.451684209,0.485165662,0.518647114,0.552128566,0.59851748,0.623818096,0.651392504,0.733100542,0.756463904,0.800679173,0.850441396,0.889555015,0.933918718,0.9783319
Non-Annex_I,Southern_Africa,MWI,Malawi,2F1a,Commerical refrigeration,HFC-125,fossil,0,0,0,0,0,0,0,0,3.59E-05,0.000789904,0.002163662,0.00369357,0.00529492,0.006928032,0.008915923,0.011058763,0.011407858,0.010907607,0.010937763,0.011270816,0.009996395,0.009643685,0.009903051,0.010378595,0.010854139,0.011329682,0.012560338,0.013727738,0.015080103,0.016330243,0.017586878,0.018873259,0.020137644,0.021406777
Non-Annex_I,Southern_Africa,MWI,Malawi,2F1a,Commerical refrigeration,HFC-134a,fossil,5.87E-05,0.000236662,0.000314899,0.00039256,0.001331383,0.002270205,0.003209028,0.00414785,0.005086673,0.006025495,0.013777753,0.019002671,0.023060397,0.027683081,0.032949597,0.039215028,0.040043427,0.040871827,0.041700226,0.042528625,0.043357024,0.044185424,0.045013823,0.045842222,0.053273819,0.063542687,0.074584893,0.084047265,0.096112853,0.106969575,0.117764469,0.129003537,0.139967098,0.150966273
Non-Annex_I,Southern_Africa,MWI,Malawi,2F1a,Commerical refrigeration,HFC-143a,fossil,0,0,0,4.37E-05,0.000109752,0.000254997,0.000539555,0.000844432,0.001276198,0.001800108,0.002378601,0.002908637,0.00351368,0.004176996,0.00472717,0.005800832,0.00637425,0.006716807,0.007143021,0.007264049,0.007142843,0.007385273,0.007627704,0.007870134,0.008112564,0.008354994,0.009750956,0.011390813,0.01340802,0.015092362,0.016872831,0.01870017,0.02046422,0.022254839
Non-Annex_I,Southern_Africa,MWI,Malawi,2F4,Aerosols,HFC-152a,fossil,1.33E-05,0.001456612,0.0028641,0.004194658,0.005783772,0.007355871,0.008923974,0.010376076,0.012017469,0.013526722,0.014529511,0.013696809,0.01460996,0.015460072,0.015320918,0.013903559,0.016495311,0.019087064,0.021678816,0.024270569,0.026351501,0.026830621,0.025789516,0.026554658,0.026800184,0.026681258,0.026626797,0.028448037,0.029745993,0.030767571,0.032147829,0.033381094,0.034592794,0.035867868
Non-Annex_I,Southern_Africa,MWI,Malawi,2F4,Aerosols,HFC-227ea,fossil,0,0,0,0,0,1.71E-05,0.000071351,0.000144293,0.000283719,0.00043868,0.000676956,0.000926375,0.001197133,0.001484162,0.001746435,0.001782986,0.001957536,0.002042644,0.002057539,0.002112393,0.002177074,0.002150191,0.002111287,0.002202231,0.002312962,0.002401013,0.002510786,0.002593821,0.002719576,0.002825764,0.002930756,0.003043068,0.003150899,0.003259277
Non-Annex_I,Southern_Africa,MWI,Malawi,2F2a,Closed cell foam,HFC-245fa,fossil,0,0,0,0,0,0,0,0,0,0,0,0,9.55E-06,0.001090945,0.000997033,0.001057758,0.002127346,0.002980282,0.004447043,0.005617399,0.006467153,0.006816622,0.007165974,0.006981832,0.007428703,0.008107847,0.008376236,0.009230516,0.009762266,0.010313739,0.010959573,0.011535926,0.012127146,0.012731615
Non-Annex_I,Southern_Africa,MWI,Malawi,2F1a,Commerical refrigeration,HFC-32,fossil,0,0,0,0,0,0,0,0,0,0.000295529,0.000591058,0.000886533,0.001181986,0.001477427,0.001772855,0.001952953,0.001556452,0.001580928,0.001605404,0.001629879,0.003351705,0.002597889,0.001938612,0.001887629,0.002517276,0.003190296,0.003190296,0.003190296,0.003190296,0.003190296,0.003190296,0.003190296,0.003190296,0.003190296
Non-Annex_I,Southern_Africa,MWI,Malawi,2F2a,Closed cell foam,HFC-365mfc,fossil,0,0,0,0,0,0,0,0,0,4.10E-05,8.21E-05,0.000123084,0.000164112,0.000205139,0.000232547,0.000262144,0.000658577,0.001005967,0.001557307,0.002077562,0.00245032,0.002573458,0.002816277,0.002961014,0.003012812,0.002952582,0.003041499,0.003207338,0.003473408,0.003647017,0.003848856,0.004062695,0.004259124,0.00446316
Non-Annex_I,Southeastern Asia,MYS,Malaysia,2F7,Semiconductor/Electronics Manufacture,C2F6,fossil,0,0,0,0,0,0,0,0,0,0,0.007158256,0.012238358,0.017318969,0.022399071,0.027479682,0.032559783,0.037640395,0.042720496,0.047801108,0.052881209,0.05796182,0.063041922,0.066166476,0.068920443,0.068528689,0.096706556,0.124884423,0.005326443,0.005530692,0.006152001,0.006624279,0.007056892,0.007565625,0.008036833
Non-Annex_I,Southeastern Asia,MYS,Malaysia,2F7,Semiconductor/Electronics Manufacture,C3F8,fossil,0,0,0,0,0,0,0,0,0,0,0.00035722,0.000610734,0.000864273,0.001117787,0.001371326,0.001624839,0.001878378,0.002131892,0.002385431,0.002638945,0.002892484,0.003145997,0.003291739,0.003418349,0.003296716,0.004652271,0.006007826,0,0,0,,,,
Non-Annex_I,Southeastern Asia,MYS,Malaysia,2F7,Semiconductor/Electronics Manufacture,CF4,fossil,0,0,0,0,0,0,0,0,0,0,0.006870551,0.011746473,0.016622883,0.021498805,0.026375215,0.031251138,0.036127549,0.041003471,0.045879881,0.050755803,0.055632214,0.060508135,0.068475745,0.076399531,0.125831507,0.177571347,0.229311189,0.1348036,0.139972813,0.155697146,0.167649743,0.178598457,0.191473672,0.203399181
Non-Annex_I,Southeastern Asia,MYS,Malaysia,2F1a,Commerical refrigeration,HFC-134a,fossil,0,0,0,0,0,0,0,0,0.099377622,0.135083916,0.10586014,0.26,0.33,0.201552448,0.286902098,0.335202797,0.325167832,0.366111888,0.421468531,0.447020979,0.477993007,0.453902098,0.474398601,0.491503497,0.507300699,0.503038462,0.498776224,0.561340694,0.579230199,0.604627445,0.639911185,0.666101349,0.695058398,0.72520205
Non-Annex_I,Southeastern Asia,MYS,Malaysia,2F7,Semiconductor/Electronics Manufacture,HFC-23,fossil,0,0,0,0,0,0,0,0,0,0,0.002668243,0.002668243,0.002668243,0.002668243,0.002668243,0.002668243,0.002668243,0.002668243,0.002668243,0.002668243,0.002668243,0.002668243,0.002633108,0.002735135,0.002637162,0.002796622,0.002956081,0,0,0,,,,
