; historical from hector_ceds CMIP7 release (CEDS v2025_03_18),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
; commit 59a4b009229a84e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
; there should be no emissions after emissions-switch-year otherwise hector will get a mix of these input emissions and gcam's emissions ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
; date Thu Mar 27 12:03:55 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
; UNITS:, Tg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Tg CH4, Tg CO, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, NA, Gg, Tg N, Tg, Tg NMVOC, Tg N, Tg, W/m2, Gg, Gg S, W/m2, Pg C/yr, Pg C/yr, Gg, Gg, Gg, Pg C/yr, Pg C/yr
Date,BC_emissions,C2F6_emissions,CCl4_emissions,CF4_emissions,CFC113_emissions,CFC114_emissions,CFC115_emissions,CFC11_emissions,CFC12_emissions,CH3Br_emissions,CH3CCl3_emissions,CH3Cl_emissions,CH4_emissions,CO_emissions,HCFC141b_emissions,HCFC142b_emissions,HCFC22_emissions,HFC125_emissions,HFC134a_emissions,HFC143a_emissions,HFC227ea_emissions,HFC23_emissions,HFC245fa_emissions,HFC32_emissions,HFC365_emissions,HFC4310_emissions,N2O_emissions,NH3_emissions,NMVOC_emissions,NOX_emissions,OC_emissions,RF_albedo,SF6_emissions,SO2_emissions,SV,daccs_uptake,ffi_emissions,halon1211_emissions,halon1301_emissions,halon2402_emissions,luc_emissions,luc_uptake
2010,8.061692073,1.7742176,56.090865,10.48947,4.4070317,1.4644148,0.65896445,58.86009,52.271203,142.6745,2.4614781,5179.9719,337.38264,843.9065849,65.209531,29.851794,361.74691,35.069515,165.044,20.460881,3.1827017,11.247607,8.7778712,15.914528,3.3098,1.3375544,6.395668342,60.01761975,187.6150481,41.73809326,29.24471361,-0.197322323,7.2759031,53742.38277,0.137987555,0,9.215049785,4.8975548,1.8511656,0.39655186,0.885110055,0
2011,7.687090718,1.8467555,57.565927,11.056837,4.6237938,2.0468287,0.85601742,62.415615,52.120722,140.42156,3.0036158,5252.9333,340.2590606,798.7383691,67.690592,28.645628,366.94427,43.330418,190.47655,22.158614,3.410604,12.498165,9.4654578,20.415233,3.5841,1.1291345,6.423643249,60.23707445,182.1295956,42.59955255,26.66553943,-0.197657033,7.4656928,55405.80594,0.109056913,0,9.482176986,4.3361773,2.096153,0.39105944,0.91365454,0
2012,7.886143069,1.794986,59.464919,9.6609456,5.4529267,2.0520518,0.7168607,70.235225,53.35878,136.71475,3.0096674,5232.3317,344.9510802,839.6295115,63.311547,25.468261,356.29002,45.81505,205.00564,21.423,3.2771162,12.591587,9.054248,24.0671,3.9269,0.98551995,6.496341465,62.01123733,193.9690612,42.09637773,29.72234768,-0.197991742,7.7062836,53792.3414,0.138675181,0,9.591179774,3.8379813,1.7328717,0.41594871,0.970689078,0
2013,7.564479549,1.6324652,62.512861,8.3027436,6.5167934,1.9408617,0.61330322,75.740842,54.819887,133.39273,1.8384424,5231.2321,342.4035664,786.1255896,59.817791,19.467118,342.89828,38.8888,202.01825,23.8069,2.9986006,11.604213,9.7859,21.452891,4.2254,0.87225171,6.564763523,61.77305831,183.9005478,40.90650055,26.89493177,-0.198326452,7.686158,51285.93551,0.157671543,0,9.769104134,3.5745493,0.96258078,0.44442215,0.91865757,0
2014,7.65114994,1.6517,53.5475,9.8735,2.8024,1.6696,1.114899,54.9365,28.9612,133.6791,1.2625,5358.4982,348.4058294,839.3604395,59.82,22.47,358.8813,57.1243,200.0249,25.2487,3.5393,12.991,10.1025,30.4858,4.4701,1.1516,6.722262939,62.98786016,199.471693,40.41866789,29.73385281,-0.198661162,7.8784,49068.66889,0.139778363,0,9.845105271,3.481,1.2299,0.3854,1.095764818,0
2015,7.6268252,1.57,47.5476,10.8699,0.8742,1.6696,1.6714,43.5734,14.6096,133.823,0,5404.8069,354.089334,890.9921423,59.82,22.47,358.8813,78.7906,201.9534,32.381,3.6633,14.4857,11.7285,38.5792,4.6492,1.1516,6.789065322,63.88380716,213.1009292,40.22792499,31.98869447,-0.198995871,8.02,46208.22864,0.125800527,0,9.821951647,3.2933,1.3378,0.3481,0.959883081,0
2016,7.323456111,1.5674,45.01716,10.8519602,0.78156,1.515231454,1.61422146,41.88082,12.88774,133.77542,0,5402.94348,348.6655086,792.9490809,60.8428786,21.9901556,351.625206,98.363272,214.99666,38.77266,4.06551696,12.12738,13.7053912,32.29838,4.94946782,1.1829135,6.760604444,63.91652806,194.6177847,39.55013524,28.85469707,-0.199330581,8.04314,44307.79737,0.111822691,0,9.834674476,3.07158,1.29166,0.33428,0.945799698,0
2017,7.317897148,1.5648,42.48672,10.8340204,0.68892,1.360862908,1.55704292,40.18824,11.16588,133.72784,0,5401.08006,351.173106,786.6282889,61.8657572,21.5103112,344.369112,117.935944,228.03992,45.16432,4.46773392,9.76906,15.6822824,26.01756,5.24973564,1.214227,6.856919633,64.31986206,195.3236172,39.45604803,28.90167156,-0.19966529,8.06628,42453.09692,0.097844854,0,9.998001561,2.84986,1.24552,0.32046,0.931716315,0
2018,7.23225372,1.5622,39.95628,10.8160806,0.59628,1.206494362,1.49986438,38.49566,9.44402,133.68026,0,5399.21664,354.4989136,776.7984228,62.8886358,21.0304668,337.113018,137.508616,241.08318,51.55598,4.86995088,7.41074,17.6591736,19.73674,5.55000346,1.2455405,6.9311549,64.93842751,195.1668116,39.00138366,28.81189466,-0.2,8.08942,41301.51778,0.083867018,0,10.18187387,2.62814,1.19938,0.30664,0.917632933,0
2019,7.127679957,1.5596,37.42584,10.7981408,0.50364,1.052125816,1.44268584,36.80308,7.72216,133.63268,0,5397.35322,354.5308262,764.3421922,63.9115144,20.5506224,329.856924,157.081288,254.12644,57.94764,5.27216784,5.05242,19.6360648,13.45592,5.85027128,1.276854,6.920831609,65.52328815,194.2630353,38.23305845,28.69514832,-0.200955883,8.11256,40213.91315,0.069889182,0,10.20260771,2.40642,1.15324,0.29282,0.90354955,0
2020,6.940504673,1.557,34.8954,10.780201,0.411,0.89775727,1.3855073,35.1105,6.0003,133.5851,0,5395.4898,347.521154,748.4745232,64.934393,20.070778,322.60083,176.65396,267.1697,64.3393,5.6743848,2.6941,21.612956,7.1751,6.1505391,1.3081675,6.94541842,66.30484903,190.721722,35.26582778,28.68920674,-0.201896862,8.1357,34077.70183,0.055911345,0,9.741426857,2.1847,1.1071,0.279,0.889466167,0
2021,6.990923584,1.55626,33.28538,10.775021,0.37899,0.833926213,1.342148655,33.87909,5.50149,133.57155,0,5394.95176,353.3874206,749.6548143,63.8401921,19.2265454,304.67177,181.708385,261.75265,66.04767,5.64972451,2.48112,22.1511087,6.60788,6.0258305,1.254602996,7.036276801,66.98214542,192.2704665,36.15738686,28.81625999,-0.202826926,7.66123,35136.02966,0.041933509,0,10.31449319,2.06237,1.07222,0.26903,0.879150427,0
2022,7.006268369,1.55552,31.67536,10.769841,0.34698,0.770095156,1.29879001,32.64768,5.00268,133.558,0,5394.41372,359.6517872,745.1393367,62.7459912,18.3823128,286.74271,186.76281,256.3356,67.75604,5.62506422,2.26814,22.6892614,6.04066,5.9011219,1.201038492,7.031953608,67.66056439,192.9055007,36.47610112,28.8664283,-0.203746076,7.18676,35524.85152,0.027955673,0,10.38743436,1.94004,1.03734,0.25906,0.868834687,0
2023,7.005201678,1.55478,30.06534,10.764661,0.31497,0.706264099,1.255431365,31.41627,4.50387,133.54445,0,5393.87568,361.9739928,745.9821078,61.6517903,17.5380802,268.81365,191.817235,250.91855,69.46441,5.60040393,2.05516,23.2274141,5.47344,5.7764133,1.147473988,7.072351468,68.19890743,193.3059235,36.76921402,28.7909806,-0.204654312,6.71229,35651.53451,0.013977836,0,10.55786682,1.81771,1.00246,0.24909,0.858518947,0
